ResponseTime PretioWithLB.client[0].app[0] (#0 - TEST-Bursty-10-runs-Scheduling-is-on-QDrop-is-on-new2-0-20230801-02:45:35-234655),,ResponseTime PretioWithLB.client[1].app[0] (#0 - TEST-Bursty-10-runs-Scheduling-is-on-QDrop-is-on-new2-0-20230801-02:45:35-234655),,ResponseTime PretioWithLB.client[2].app[0] (#0 - TEST-Bursty-10-runs-Scheduling-is-on-QDrop-is-on-new2-0-20230801-02:45:35-234655),,ResponseTime PretioWithLB.client[3].app[0] (#0 - TEST-Bursty-10-runs-Scheduling-is-on-QDrop-is-on-new2-0-20230801-02:45:35-234655),,ResponseTime PretioWithLB.client[4].app[0] (#0 - TEST-Bursty-10-runs-Scheduling-is-on-QDrop-is-on-new2-0-20230801-02:45:35-234655),,ResponseTime PretioWithLB.client[5].app[0] (#0 - TEST-Bursty-10-runs-Scheduling-is-on-QDrop-is-on-new2-0-20230801-02:45:35-234655),,ResponseTime PretioWithLB.client[6].app[0] (#0 - TEST-Bursty-10-runs-Scheduling-is-on-QDrop-is-on-new2-0-20230801-02:45:35-234655),,ResponseTime PretioWithLB.client[7].app[0] (#0 - TEST-Bursty-10-runs-Scheduling-is-on-QDrop-is-on-new2-0-20230801-02:45:35-234655),,ResponseTime PretioWithLB.client[8].app[0] (#0 - TEST-Bursty-10-runs-Scheduling-is-on-QDrop-is-on-new2-0-20230801-02:45:35-234655),,ResponseTime PretioWithLB.client[9].app[0] (#0 - TEST-Bursty-10-runs-Scheduling-is-on-QDrop-is-on-new2-0-20230801-02:45:35-234655),
64456.157611847969,127.9552150663199933,60499.056950390193,89.8325087216669826,61497.187685237257,191.7195842938799608,31889.205221467629,63.9853970631310031,62192.18352872123,118.9966154643900035,34793.203514635568,65.0375955935319891,54416.174428430411,71.9779194810859903,33417.157626831558,48.97067513407199595,17888.271860677592,40.02931085900699755,64217.203625210966,104.02206417264
64664.20054501472,208.0429331667500031,60608.16519415032,109.1082437601299941,61592.202135131558,95.0144498943009804,32073.177718047359,83.9724965797300055,62305.177202638995,112.9936739177599914,34840.180799234836,46.977284599268003,54536.172759034299,119.9983306038899962,33488.194525161796,71.0368983302379885,17921.611885457795,33.34002478020299507,64345.201827701908,127.998202490940002
64785.223616700548,121.0230716858299895,61008.250551559435,400.0853574091099732,61665.182776019481,72.98064088792298755,32137.179078031204,64.00135998384499185,62456.222488735016,151.0452860960199921,35048.195663005082,108.0148637702500021,54688.191300616452,152.018541582149964,33568.171375666294,79.9768505044980029,17944.253965999831,22.64208054203599822,64601.191277397549,155.9894496956399616
64897.178151222587,111.954534522040006,61200.197707205774,191.9471556463399788,61763.457336605989,98.2745605865079878,32185.170297871518,47.9912198403140022,62569.172763548613,112.9502748136000033,35145.236482602582,97.0408195974999894,54816.18683702973,127.9955364132800067,33641.203465629805,73.03208996351099785,17984.248083529498,39.99411752966699382,64696.167228256187,94.9759508586379863
64993.220706880885,96.042555658297999,61345.160120438984,144.9624132332099856,61825.17168218357,61.7143455775809995,32256.200962934224,71.03066506270599215,62656.221955392818,87.0491918442049834,35241.190599989526,95.9541173869440054,54936.168090138316,119.9812531085899816,33705.206580311658,64.0031146818529916,18016.25386504982,32.00578152032200295,64760.173213693749,64.00598543756200315
65065.208867602199,71.9881607213139885,61480.199855685048,135.03973524605999,61937.209551934256,112.0378697506899921,32432.207034413389,76.0060714791650011,62768.217781517123,111.9958261242999805,35336.195573441164,95.0049734516379939,55048.163220943138,111.9951308048199786,33753.183715958569,47.9771356469109944,18056.257838770247,40.00397372042699815,64867.430403240869,107.257189547119992
65185.174417471917,119.9655498697199782,61896.27125627514,416.071400590089978,62049.187504486691,111.9779525524299966,32521.192832188085,88.98579777469598155,62897.163473105306,128.945691588180011,35432.167286115141,95.9717126739769806,55160.20695801475,112.043737071609996,33825.211484289912,72.02776833134299725,18081.634599391103,25.3767606208559967,64969.169485952114,101.7390827112500058
65305.180082671497,120.0056651995799935,62048.182364842144,151.9111085669999847,62129.214116775983,80.02661228929198925,32625.192363189495,103.999531001409991,63017.204751241891,120.0412781365799896,35528.197222362875,96.0299362477339851,55313.172195697253,152.9652376825000028,33904.186547164487,78.97506287457500175,18120.272377922009,38.63777853090599007,65048.190070249732,79.0205842976180005
65513.179153462622,207.9990707911300085,62160.199252057747,112.0168872155999789,62249.177337466195,119.9632206902099933,32721.202152731106,96.0097895416109847,63160.16646320193,142.9617119600399626,35609.190493549927,80.99327118705198785,55744.318319451852,431.1461237546000107,34026.432931536152,122.2463843716699893,18152.223722277531,31.95134435552199637,65161.155949412567,112.9658791628299919
65616.168812291481,102.9896588288600011,62275.633571860751,115.4343198029999935,62368.134617042211,118.9572795760199988,32808.155190004488,86.95303727338199415,63401.173713377306,141.0072501753799652,35689.193800054396,80.0033065044689803,55881.202922923451,136.8846034715999731,34136.196269875394,109.763338339239993,18185.248012619818,33.02429034228700277,65329.220029687579,168.0640802750099843
65680.161833328896,63.9930210374149906,62385.210925880463,109.577354019709986,62521.224982008641,153.0903649664300013,32872.19646224029,64.04127223580198325,63521.192101676883,120.0183882995799813,35785.200460235873,96.006660181477002,56000.186813544323,118.9838906208699992,34216.190114754984,79.9938448795899998,18217.753669665756,32.505657045937994,65408.472338102398,79.25230841481899765
65753.166669897549,73.0048365686529903,62777.480434189944,392.2695083094799867,62697.176519759517,175.9515377508799921,32928.198750716792,56.00228847650200215,63640.165404384246,118.9733027073600051,35883.262929600625,98.0624693647519901,56096.207699780699,96.020886236375986,34304.21383568316,88.0237209281760041,18353.234743265044,35.4810735992879954,65834.929155915406,426.4568178130099327
65953.183216809842,100.0165469122899817,62960.169122856254,182.6886886663099852,62792.15924408719,94.982724327672997,32985.197684084431,56.9989333676389973,63968.151063942467,227.9856595582199921,35945.140695512739,61.87776591211400025,56177.152836760095,80.9451369793959825,34400.215612325826,96.0017766426659871,18386.425617695571,33.1908744305270033,66152.227148744494,217.2979928290899913
66193.158046494369,139.9748296845299928,63073.184531558107,113.0154087018499918,62969.175189675066,177.0159455878799683,33064.203864077483,79.00617999305200075,64081.182598582275,113.03153463980999,36016.20520330321,71.06450779047099765,56289.17686595092,112.0240291908299921,34472.204921726466,71.9893094006399959,18424.262297892783,37.83668019721199002,66256.172162225267,103.9450134807700007
66281.198318997637,88.04027250326799925,63193.188073231615,120.0035416735099995,63225.194022593801,156.0188329187399738,33144.183244844034,79.9793807665510028,64320.193278966595,139.0106803843199823,36096.219464672213,80.0142613690029801,56401.159553553354,111.9826876024299903,34536.173212366305,63.96829063983899715,18457.214620090264,32.95232219748099552,66368.209017046699,112.0368548214299831
66392.182234153115,110.9839151554799907,63289.174515136383,95.9864419047679856,63312.181734665598,86.9877120717970055,33216.188423781638,72.00517893760400025,64448.166211756916,127.9729327903199868,36168.176211995412,71.9567473231989819,56504.178175864107,103.0186223107500037,34624.158363264743,87.98515089843797875,18480.240243717421,23.02562362715699597,66449.188895008234,80.9798779615349813
66465.177043930247,72.9948097771319906,63418.589039083145,129.4145239467599703,63488.198246598423,176.0165119328199801,33289.188694111902,73.00027033026398705,64561.181435454607,113.0152236976900036,36217.208273997138,49.0320620017259897,56584.197049415329,80.0188735512219861,34729.186355577582,105.027992312839984,18505.640727632233,25.40048391481199975,66569.192422324125,120.0035273158899823
66585.196021515673,120.0189775854299792,63592.162432347857,173.5733932647099772,63616.193206988119,127.994960389699997,33344.195201357567,55.0065072456649913,65045.457491358637,384.2760559040299295,36313.200680133938,95.9924061367999851,56656.452821325253,72.2557719099239929,34801.178495282275,71.99213970469298805,18545.85761885846,40.21689122622699117,66681.186055684402,111.9936333602800001
66697.170918531007,111.9748970153299861,63697.161060213954,104.9986278660999797,64001.221590873683,385.0283838855599455,33560.186664219658,115.9914628620900026,65200.1900136484,154.7325222897599696,36432.166113881921,118.9654337479800001,56776.174608600465,119.7217872752100046,34945.190500602591,44.0120053203159925,18584.240174484724,38.38255562626399337,66801.195764398323,120.009708713919991
66825.188463035139,128.0175445041300005,63819.632947406078,122.4718871921199931,64161.172881762547,159.9512908888600003,33632.19244071079,72.0057764911319961,65684.428039536413,384.2380258880099275,36506.433222678485,74.26710879656400235,56856.43746461806,80.26285601759499825,35057.19610935908,112.0056087564900051,18616.252643511739,32.01246902701500107,66921.16855136475,119.9727869664299926
67249.5333997106,424.3449366754599607,63961.176932164855,141.54398475877997,64248.221453841156,87.04857207860899825,33824.201722190933,92.00928148014298765,65896.179282241213,111.751242704800006,36576.207035055055,69.77381237656999225,56985.18901537947,128.7515507614099868,35153.214043612227,96.0179342531469895,18641.685154820186,25.4325113084469975,67033.187174035736,112.0186226709899978
67633.792099469232,384.2586997586299717,64377.184652927411,416.0077207625599827,64416.202684535852,167.981230694700002,33896.205731069663,72.0040088787299906,66040.18852622427,144.0092439830600025,36729.187668046425,52.980632991370001,57105.203044828801,120.014029449329996,35240.194742885061,86.9806992728339875,18777.667881598456,35.98272677826999187,67217.192240491326,184.0050664555899962
67744.149593403197,110.3574939339700046,64545.188252987501,168.003600060089979,64625.181257315292,208.978572779439957,33976.17790413391,79.97217306424698755,66161.191528861294,121.0030026370199887,36801.194764855277,72.0070968088519973,57185.44061958476,80.23757475595900215,35337.177055706452,96.9823128213909906,18809.809572563249,32.1416909647929997,67369.185909722448,151.9936692311200083
67872.192773883592,128.0431804803899917,64672.177655941368,126.9894029538699835,64761.189431664758,136.0081743494699816,34017.496455971793,41.3185518378829924,66272.17454105695,110.9830121956599948,36888.153582128118,86.9588172728410026,57304.176113889262,118.7354943044999795,35433.174018179237,95.9969624727849859,18840.254007797819,30.444435234570001,67449.180751785464,79.99484206301599415
68296.241727508543,424.0489536249499437,65088.27759076504,416.099934823669967,64841.211081433548,80.02164976878998435,34081.210812416444,63.7143564446510024,66377.178317899009,105.0037768420600056,37064.207747665299,76.05416553718100635,57418.58765161324,114.4115377239799892,35529.207180142954,96.0331619637169917,18873.754253123193,33.50024532537399565,67553.194776028708,104.0140242432399868
68513.177168509233,216.9354410006899902,65297.198729553354,208.9211387883099738,64953.179488886955,111.9684074534099801,34153.166510113993,71.9556976975489985,66457.206231939623,80.02791404061397855,37144.168723687643,79.9609760223439988,57531.105349537256,112.5176979240199837,35616.216429504803,87.00924936184898655,18905.677505102705,31.9232519795119954,67665.196655538108,112.0018795093999981
68640.183708963961,127.006540454729986,65425.172692290128,127.9739627367700047,65089.22201809123,136.0425292042700102,34240.227053799078,87.0605436850849795,66641.236105177023,184.0298732374000102,37216.190458602091,72.0217349144479894,57609.193990652815,78.0886411155589994,35713.214959263421,96.9985297586179907,18944.222470112978,38.54496501027300312,67808.172323010646,142.9756674725400097
68849.169239358654,108.9855303946899878,65537.167460207204,111.9947679170799969,65345.211582078392,255.9895639871600102,34321.226288929316,80.99923513023799125,66880.171708493638,238.9356033166100127,37272.21098259309,56.02052399099899535,57737.210974606451,128.0169839536399645,35800.200456895979,86.9854976325579795,18977.270506491646,33.04803637866800145,68208.274513146835,400.1021901361899595
68960.178145276313,111.0089059176600012,65627.1235205469,89.9560603396959945,65480.202017611088,134.9904355326999616,34416.186989203248,94.9607002739319907,66993.216288356929,113.044579863289982,37368.224581985868,96.0135993927779903,57864.214020490806,127.0030458843600053,35896.221111865236,96.0206549692569805,19009.773589319562,32.5030828279160032,68360.186793865428,151.9122807185900108
69040.495860993834,80.31771571752099675,65712.179011050088,85.05549050318799655,65585.198376248159,104.9963586370699882,34457.46756731571,41.28057811246199532,67160.220104183348,167.0038158264200085,37440.172795163231,71.94821317736298705,58008.234594993817,144.0205745030099813,36104.161320563563,107.9402086983299962,19050.298346552256,40.52475723269400007,68480.172112928465,119.9853190630399805
69112.480355384917,71.98449439108298955,65816.173493891933,103.994482841839982,65800.221461206737,115.0230849585799997,34648.194100655786,90.7265333400760025,67288.191077575038,127.9709733916899947,37513.205277055439,73.0324818922079825,58105.145090367912,96.910495374095006,36232.163246872457,128.0019263088900057,19081.244077183478,30.94573063122199827,68641.163536852457,160.9914239239899977
69225.175809257354,112.6954538724399976,66137.169273979191,220.9957800872599585,65880.197534638038,79.9760734313009888,34761.193091362541,112.9989907067499923,67705.21863187778,417.0275543027399845,37577.204643801268,63.99936674582899315,58185.171808281879,80.0267179139669904,36320.19828046602,88.03503359356298535,19217.248658500155,36.00458131667699025,68745.177622032755,104.0140851802999859
69328.206851709972,103.0310424526199991,66560.252472632669,423.083198653479938,65985.168911819582,104.971377181539992,34896.193980133928,35.00088877138699657,67929.194601978598,223.9759701008200058,37656.151845639688,78.9472018384199995,58272.186714571041,87.01490628916198455,36400.218386984632,80.02010651861198165,19257.68191629442,40.43325779426500317,68857.18612319541,112.0085011626499916
69729.269386087076,401.062534377099949,66944.502793402707,384.2503207700399332,66088.17621804021,103.007306220629999,34953.143305085725,56.9493249517969955,68033.192690077707,103.9980880991099919,37760.210121680744,104.0582760410599969,58392.18002099024,119.9933064191999955,36465.181065509213,64.96267852458097975,19289.955837235888,32.27392094146799182,68969.208316999556,112.0221938041499921
69968.213971564448,138.9445854773699688,67096.242635078113,151.7398416754099907,66240.185182718984,152.0089646787699843,35024.144456108008,71.0011510222829825,68153.189706330969,119.9970162532599995,37841.196043740702,80.98592205995799955,58553.166027916041,160.9860069257999835,36537.186024707912,72.00495919869899785,19321.854755692884,31.89891845699600017,69392.240028745866,423.0317117463099502
70369.282221876054,401.0682503116099717,67216.184502837897,119.9418677597799952,66345.15391019679,104.9687274778100056,35112.195175891954,88.050719783945993,68265.148461272133,111.9587549411599806,37920.19934689108,79.00330315037800215,58681.196101306833,128.0300733907899935,36616.190132378702,79.0041076707900058,19353.810358521481,31.9556028285970014,69776.554411362916,384.314382617049999
70520.175342921229,150.8931210451800093,67337.181663678788,120.9971608408899892,66601.168902610605,156.0149924138199816,35208.198915691686,96.0037397997319882,68457.149953215781,192.0014919436499658,37992.181868601978,71.9825217108979981,58777.204214587483,96.0081132806499792,36680.187721806744,63.9975894280419906,19481.631352962945,27.82099444146399485,69920.196653498951,143.6422421360400102
70688.230710959386,168.0553680381599968,67433.161268946887,95.9796052680989926,66712.210887149025,111.0419845384199954,35304.188078391908,95.9891627002219816,68577.201754891182,120.0518016753999853,38032.203313710762,40.02144510878399315,58841.172843547192,63.9686289597089936,36744.190312880401,64.00259107365698675,19625.747517158577,44.11616419563199525,70040.208930237992,120.0122767390400038
70825.182658439806,136.95194748041996,67521.218313304516,88.05704435762899575,66832.178770976736,119.9678838277099823,35400.228938635791,96.0408602438830026,68752.214259537654,175.0125046464700057,38192.201687230772,59.99837352000999125,58953.225683329154,112.0528397819599884,36833.165832559451,88.9755196790499948,19657.815669853393,32.06815269481599265,70144.238388096954,104.0294578589600003
70929.181498560957,103.9988401211499816,67600.148841499161,78.9305281946450063,66945.20225033486,113.0234793581199989,35496.22329031156,95.994351675768996,68865.184399161929,112.9701396242699896,38264.178593309902,71.97690607913000335,59056.164456431708,102.9387731025499871,36905.186692935158,72.020860375707002,19793.644489980011,35.82882012661799805,70368.14837840867,123.9099903117199797
71032.156667559722,102.9751689987599829,67897.17569537157,197.0268538724099578,67073.190097624322,127.987847289460006,35577.193524058448,80.97023374688799855,68984.21109391786,119.0266947559299803,38361.182558780707,97.0039654708049848,59281.189195605232,225.0247391735200032,37081.241314136847,76.05462120168900215,19841.229328941448,47.58483896143700045,70472.167383971015,104.0190055623500026
71096.442279008891,64.28561144916898205,68015.416646578916,118.2409512073499792,67185.164979403976,111.9748817796499904,35672.206678700427,95.0131546419789853,69096.167399728042,111.9563058101799978,38465.171397297164,103.9888385164599921,59683.482980079733,402.2937844744999425,37168.251021683354,87.00970754650700175,19873.60450585172,32.37517691027200315,70600.192026119509,128.0246421484899878
71193.217664904667,96.7753858957759969,68120.16736462831,104.750718049390002,67320.18331380243,135.0183343984500078,35768.197809177451,95.9911304770240005,69169.488113041123,73.3207133130810004,38593.190913114544,128.0195158173800105,59833.174314638094,149.6913345583599828,37352.210778742498,83.95975705914398155,19912.237049725845,38.632543874124991,70856.178104306007,155.9860781864999803
71417.122991649125,123.9053267444599836,68240.187081734118,120.019717105810002,67401.194038392869,81.01072459043899685,35864.20157550431,96.0037663268589934,69273.170626563275,103.6825135221500029,38673.198524019841,80.0076109052969851,60073.16970195859,139.9953873204999578,37448.172760753403,95.9619820109049892,19944.261436681062,32.02438695521699675,71280.270863162244,424.0927588562399237
71497.1984037824,80.0754121332749944,68393.192768483739,153.0056867496199965,67481.172483046176,79.97844465330697935,35936.216391800646,72.0148162963359934,69392.16712615508,118.9964995917999882,38728.141240550642,54.94271653080099305,60200.192282425297,127.0225804667099961,37528.175512812601,80.00275205919800175,19976.250432287041,31.9889956059789994,71640.163926139818,259.8930629775700245
71696.215143300365,199.0167395179599901,68561.167123697238,167.974355213499961,67561.146729413854,79.9742463676780059,36000.19712323392,63.98073143327400175,69468.208437710056,76.04131155497600475,38785.174539781695,57.033299231052993,60312.200504408134,112.0082219828399838,37592.201554244181,64.02604143157998325,20008.219846078197,31.9694137911560004,71784.244723905033,144.0807977652199833
71792.198833761371,95.9836904610060056,68704.161502353223,142.9943786559899757,67632.172807225489,71.0260778116349908,36105.193545161257,104.9964219273399801,69584.198761734598,115.9903240245400008,38856.190759334967,71.0162195532719804,60736.259891454895,424.0593870467599787,37672.15492839871,79.953374154529001,20041.692095471324,33.47224939312700077,71857.475895395147,73.2311714901139791
71888.170953100709,95.9721193393379787,68805.73007857975,101.5685762265299838,67680.19869270314,48.02588547765100185,36184.165109536524,78.97156437526697885,69688.178474816936,103.9797130823399978,38889.200563495272,33.00980416030499482,60888.185155958527,151.925264503629989,37777.20453829345,105.049609894740001,20088.221966455535,46.52987098421100125,71960.161060827395,102.6851654322499878
71977.211246898792,89.0402937980829844,69088.170565019606,182.4404864398599663,67760.118688820727,79.9199961175870041,36264.208598976924,80.0434894403999804,69769.146801931799,80.968327114863001,38912.230898999083,23.0303355038109955,61009.166072814608,120.98091685608,37880.196613462895,102.9920751694500036,20121.627604845977,33.405638390441993,72073.195348704318,113.0342878769199895
72080.185986574042,102.9747396752499919,69208.145123832167,119.9745588125599903,67880.138616970534,120.0199281498099987,36329.212323998821,65.00372502189699705,69856.188239055146,87.0414371233469805,38937.145421664915,24.9145226658319955,61160.170415927837,151.0043431132299922,37977.17575049127,96.9791370283749923,20161.737696295175,40.11009144919799482,72160.176618425141,86.9812697208229789
72304.209399408542,124.0234128344999926,69305.164689516045,97.0195656838779992,67977.186888768,97.0482717974659859,36409.164626716817,79.95230271799599065,69976.197057699743,120.0088186445999832,38992.215311194185,55.06988952927,61281.177328103234,121.0069121754000032,38131.671162486743,54.4954119954729917,20200.210319987681,38.47262369250599065,72209.168587302961,48.9919688778199996
72729.231464426567,425.022065018019929,69409.161185258989,103.9964957429399985,68097.189453795215,120.002565027209982,36544.179418627353,135.0147919105399975,70081.142868750032,104.9458110502899895,39056.164936527429,63.94962533324400035,61384.17823107332,103.0009029700899812,38185.207004265156,53.535841778413001,20233.654382260391,33.44406227270999905,72337.170681012504,128.0020937095399628
72880.210626507638,150.9791620810700003,69488.148202947961,78.98701768897200255,68209.20830045778,112.0188466625599795,36624.18832265039,80.00890402303699005,70201.177324762043,120.0344560120099966,39129.172091146137,73.00715461870800005,61513.143602681637,128.9653716083199692,38265.185750552658,79.978746287501991,20265.733367108742,32.07898484835099837,72448.160424678839,110.9897436663399896
73001.19623974545,120.9856132378099852,69593.21414342057,105.0659404726099804,68408.158927053233,198.9506265954499887,36657.180028691791,32.99170604140100225,70288.199210218997,87.0218854569539811,39208.188715740949,79.0166245948119861,61600.196071299544,87.05246861790698155,38360.167892098665,94.9821415460069997,20305.70727336179,39.9739062530479997,72568.212031592347,120.0516069135099992
73075.375755459285,74.17951571383500175,69680.165323913367,86.95118049279699315,68609.223488692573,201.0645616393400125,36840.176581519128,82.99655282733698385,70369.211238142044,81.0120279230469859,39233.195699258138,25.00698351718899902,61673.184643800155,72.9885725006109848,38472.19650607513,112.0286139764599791,20344.193339473874,38.48606611208400342,72673.184313832397,104.9722822400499919
73177.170157075273,101.7944016159899829,69761.205070196697,81.0397462833300036,68736.210336445251,126.9868477526800058,36912.190852625209,72.0142711060809969,70853.519985127771,384.3087469857299525,39265.182515081401,31.98681582326300077,61785.218200126488,112.03355632633,38552.222004938744,80.02549886361398955,20379.825134460087,35.63179498621299487,72753.166212986298,79.9818991539009969
73264.210340330763,87.0401832554900064,69873.17919719215,111.9741269954500064,68952.202036509233,115.9917000639800047,36944.213923329459,32.0230707042500028,71237.81097728197,384.2909921542000107,39304.188364845122,39.00584976372100232,61904.16488049312,118.9466803666300047,38624.173477560821,71.95147262207700555,20417.571113289521,37.74597882943399427,72921.176304646683,168.0100916603900025
73377.192132802827,112.9817924720599929,70357.412666386623,384.2334691944699882,69064.164440131995,111.9624036227599785,36976.204863796879,31.99094046741999607,71344.187894355917,106.3769170739499825,39368.192881941134,64.0045170960119945,62024.147247875083,119.9823673819599883,38672.20234820453,48.0288706437089983,20456.264228504176,38.6931152146549947,73328.227804529588,407.051499882899974
73529.193711670456,152.0015788676299731,70465.19125186054,107.7785854739200029,69177.153687559687,112.9892474276900028,37024.184821098634,47.979957301754993,71441.159875675119,96.9719813192020009,39432.191025442044,63.99814350090998935,62097.158738306429,73.0114904313460041,38872.23988009233,100.0375318877999856,20489.286432746278,33.022204242101992,73552.194589949223,223.9667854196300133
73649.168369366165,119.9746576957099928,70616.227815378455,151.0365635179099962,69281.155314294986,104.0016267352999929,37121.192620159934,97.0077990613000048,71529.189642267497,88.02976659237799565,39625.234040809004,93.0430153669599914,62209.153515333134,111.9947770267000063,39041.150587052756,68.91070696042598315,20528.244657695046,38.9582249487679915,73761.199357188777,109.0047672395500054
73745.199040345955,96.030670979789988,70713.217916834344,96.9901014558890036,69440.149237678931,158.9939233839500043,37185.189817277167,63.9971971172329998,71657.192541226681,128.0028989591799582,39712.17671917653,86.9426783675259851,62328.198118270276,119.0446029371399841,39113.229066081036,72.07847902827998575,20560.270354542842,32.02569684779599852,73857.193848305321,95.9944911165439973
74041.19196312867,195.9929227827099672,70906.374922830221,193.1570059958800121,69552.205530354775,112.0562926758399836,37248.183662292338,62.9938450151709899,71760.1929509974,103.0004097707199829,39777.228167472267,65.0514482957370033,62504.173868538854,175.9757502685799858,39200.219381667269,86.99031558623298065,20592.239138607528,31.96878406468599805,73992.191642614344,134.9977943090199795
74137.219706734448,96.027743605777999,70985.187224135214,78.81230130499298505,69673.211436833127,121.0059064783499987,37320.212639837673,72.0289775453349816,71873.166869090807,112.9739180934099914,39817.199212215369,39.9710447431019985,62744.1755359486,140.0016674097499838,39409.184609582226,108.965227914959996,20617.20349501854,24.96435641101199807,74201.214707296171,109.0230646818299926
74297.199202779825,159.9794960453799597,71209.187218407673,123.9999942724599856,69752.142886966163,78.9314501330359801,37401.19691651322,80.9842766755469936,71968.158450794691,94.9915817038839801,39896.191615171155,78.9924029557859908,62849.154794729239,104.9792587806399805,39473.193181421347,64.0085718391210035,20649.854422702066,32.6509276835259924,74321.177341762,119.9626344658300063
74577.206101683148,180.006898903320006,71312.196473061622,103.0092546539499945,69841.189548802739,89.0466618365759925,37497.191782406675,95.9948658934549992,72123.605998171853,155.4475473771599916,39969.227576165871,73.03596099471599215,63041.179506702265,192.0247119730299793,39513.202519619212,40.00933819786499142,20688.261641941047,38.4072192389809997,74441.180421523479,120.0030797614799945
74673.214731009827,96.008629326678999,71796.409063366993,384.2125903053699845,69953.196129011241,112.0065802084999968,37673.171345208557,75.97956280188199655,72336.167916906199,112.5619187343500012,40072.196689198764,102.9691130328899926,63208.156316928336,166.9768102260699715,39569.196535224622,55.99401560540999845,20723.277531079481,35.01588913843399082,74544.236258334451,103.0558368109699923
74928.190785027026,154.9760540171999985,72049.193216887993,252.7841535210000065,70032.495017738395,79.29888872715397925,37753.217232739569,80.04588753101199905,72416.240597414986,80.07268050878698735,40145.208686923814,73.0119977250499798,63692.423912310606,384.2675953822699725,39641.208083650308,72.011548425685987,20753.68047369532,30.40294261583899515,74624.179644450045,79.9433861155939948
75032.160327165739,103.9695421387099823,72473.202647500572,424.0094306125799892,70129.185690253192,96.6906725147970004,37825.18363470718,71.96640196761100555,72529.208394232551,112.96779681756999,40232.196537156928,86.9878502331139881,63800.180630478312,107.7567181677100048,39713.175005685961,71.96692203565299875,20801.236394049245,47.5559203539250033,74704.154960055764,79.9753156057190036
75121.199050138649,89.0387229729099939,72857.465200578656,384.2625530780799165,70232.189924265433,103.0042340122400044,37897.236767767846,72.05313306066599885,72648.151103469304,118.9427092367500046,40280.18894807534,47.99241091841199115,63904.179335254382,103.9987047760699848,39920.20975790716,107.0347522211999939,20833.717403158837,32.48100910959199427,74784.165856735533,80.01089667976898985
75249.181302803557,127.9822526649099922,73008.179921231842,150.7147206531899991,70296.406938457603,64.2170141921699836,37969.171353235399,71.9345854675530061,72728.163779058261,80.01267558895699455,40352.207531776479,72.01858370113899315,64016.177083596079,111.9977483417000025,39992.149128862256,71.9393709550959951,20968.264734283115,34.54733112427800267,74985.189443522163,201.0235867866300047
75355.797131140557,106.6158283369999817,73123.475208591212,115.2952873593699787,70360.440963494706,64.03402503710299225,38040.226539807605,71.05518657220599705,72864.1972874415,136.0335083832399615,40432.192108092839,79.9845763163600051,64137.197007594159,121.0199239980800025,40064.16144341929,72.01231455703398835,21000.228045133288,31.96331085017299487,75273.17282086064,187.9833773384800102
75585.187413536085,129.3902823955299931,73360.215198427157,136.739989835949984,70624.220968379848,163.7800048851399875,38065.664972095182,25.43843228757700095,72984.194899379687,119.9976119381900043,40593.191456185688,60.99934809284899,64392.160269463519,154.963261869359996,40129.197570470268,65.0361270509779953,21025.754013065793,25.5259679325049972,75392.175404649314,119.0025837886699942
75712.208325172103,127.0209116360200023,73512.16919497562,151.953996548459997,70697.191577050197,72.97060867034898005,38120.202685880982,54.5377137857999938,73096.193483342699,111.9985839630099914,40712.167836122714,118.9763799370300031,64521.172077388294,129.0118079247699821,40217.187286503955,87.9897160336869883,21080.236976099461,54.48296303366799955,75504.188126072628,112.0127214233099831
75929.210245164487,217.0019199923800096,73632.198498299104,120.0293033234799788,70801.191567908818,103.9999908586199805,38304.19913333327,83.99644745228798075,73185.209319141005,89.01583579830599975,40824.200986081774,112.0331499590599829,64681.157764903275,159.9856875149799858,40265.188352666445,48.0010661624899908,21113.67046245091,33.43348635144899092,75785.211302130401,181.023176057770001
76033.164097240656,103.9538520761699938,73729.171638586567,96.9731402874629961,70897.157358379934,95.9657904711159798,38368.218766131253,64.01963279798297875,73273.153242015996,87.9439228749909885,40904.185703662933,79.9847175811590031,64928.213266759812,147.0555018565399901,40320.218317340583,55.029964674138,21153.824150723135,40.1536882722249969,75912.196110133823,126.984808003419999
76145.175573701247,112.0114764605899888,73825.206426923934,96.0347883373669898,70969.439115696903,72.2817573169689919,38432.208587137009,63.98982100575599905,73392.168947474815,119.0157054588199795,40953.212249094961,49.02654543202800125,65209.189376968235,180.9761102084199813,40384.206408979357,63.98809163877399415,21184.233849079656,30.40969835652099805,76048.188328682604,135.9922185487799875
76273.175054069724,127.9994803684799928,73945.175015238258,119.968588314319987,71072.182978801473,102.7438631045699818,38480.188894018406,47.9803068813969984,73520.213715919566,128.0447684447499903,41032.192767678608,78.9805185836469829,65337.177238404592,127.9878614363599918,40458.957081736846,74.750672757488985,21209.986682681552,25.75283360189600037,76128.400514453748,80.2121857711439926
76384.172592033013,110.9975379632899997,74065.153273028116,119.9782577898599806,71169.183114671738,97.0001358702649834,38544.201283413032,64.01238939462598385,73640.193920641743,119.9802047221799906,41114.376350869157,82.18358319054900075,65456.191674351736,119.014435947139986,40528.180610217931,69.22352848108499735,21249.859841414572,39.8731587330199913,76241.198414331131,112.7978998773799896
